ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Comentarios
3306,20-03-2024,Preventivo,Regular,Regular,21864,Comentario sobre el mantenimiento 3306
3307,04-03-2024,Preventivo,Malo,Malo,5241128,Comentario sobre el mantenimiento 3307
3308,14-07-2024,Emergencia,Regular,Bueno,19770,Comentario sobre el mantenimiento 3308
3309,27-06-2024,Correctivo,Malo,Bueno,9394594,Comentario sobre el mantenimiento 3309
3310,29-09-2024,Emergencia,Bueno,Malo,3577450,Comentario sobre el mantenimiento 3310
3311,26-02-2024,Emergencia,Regular,Regular,22107,Comentario sobre el mantenimiento 3311
3312,22-12-2023,Emergencia,Malo,Regular,4963338,Comentario sobre el mantenimiento 3312
3313,30-05-2024,Correctivo,Regular,Regular,7538120,Comentario sobre el mantenimiento 3313
3314,15-04-2024,Preventivo,Bueno,Malo,24954,Comentario sobre el mantenimiento 3314
3315,19-12-2023,Emergencia,Malo,Bueno,20315,Comentario sobre el mantenimiento 3315
3316,11-01-2024,Emergencia,Bueno,Bueno,24707,Comentario sobre el mantenimiento 3316
3317,08-08-2024,Correctivo,Regular,Regular,24967,Comentario sobre el mantenimiento 3317
3318,17-01-2024,Preventivo,Bueno,Malo,6761312,Comentario sobre el mantenimiento 3318
3319,22-05-2024,Preventivo,Bueno,Regular,25069,Comentario sobre el mantenimiento 3319
3320,19-11-2023,Correctivo,Bueno,Malo,21393,Comentario sobre el mantenimiento 3320
3321,28-01-2024,Emergencia,Regular,Regular,20748,Comentario sobre el mantenimiento 3321
3322,01-12-2023,Correctivo,Regular,Bueno,52869,Comentario sobre el mantenimiento 3322
3323,14-01-2024,Preventivo,Bueno,Malo,9435358,Comentario sobre el mantenimiento 3323
3324,09-04-2024,Emergencia,Malo,Malo,20512,Comentario sobre el mantenimiento 3324
3325,22-04-2024,Emergencia,Regular,Bueno,5658075,Comentario sobre el mantenimiento 3325
3326,20-10-2023,Correctivo,Bueno,Malo,20862,Comentario sobre el mantenimiento 3326
3327,20-01-2024,Emergencia,Bueno,Regular,7362879,Comentario sobre el mantenimiento 3327
3328,16-08-2024,Emergencia,Regular,Regular,6778106,Comentario sobre el mantenimiento 3328
3329,30-07-2024,Correctivo,Regular,Malo,60127,Comentario sobre el mantenimiento 3329
3330,04-02-2024,Correctivo,Malo,Regular,7872673,Comentario sobre el mantenimiento 3330
3331,24-08-2024,Emergencia,Malo,Malo,9264331,Comentario sobre el mantenimiento 3331
3332,05-04-2024,Emergencia,Bueno,Malo,59657,Comentario sobre el mantenimiento 3332
3333,23-06-2024,Preventivo,Bueno,Bueno,9185678,Comentario sobre el mantenimiento 3333
3334,04-08-2024,Correctivo,Regular,Malo,34111,Comentario sobre el mantenimiento 3334
3335,31-01-2024,Correctivo,Malo,Malo,8892595,Comentario sobre el mantenimiento 3335
3336,07-03-2024,Correctivo,Malo,Regular,19196,Comentario sobre el mantenimiento 3336
3337,24-11-2023,Correctivo,Regular,Bueno,5158901,Comentario sobre el mantenimiento 3337
3338,27-05-2024,Preventivo,Regular,Bueno,9177935,Comentario sobre el mantenimiento 3338
3339,25-09-2024,Emergencia,Bueno,Malo,9049017,Comentario sobre el mantenimiento 3339
3340,12-10-2024,Correctivo,Malo,Bueno,3530368,Comentario sobre el mantenimiento 3340
3341,18-10-2023,Correctivo,Bueno,Malo,7928075,Comentario sobre el mantenimiento 3341
3342,07-02-2024,Correctivo,Regular,Malo,25647,Comentario sobre el mantenimiento 3342
3343,21-11-2023,Correctivo,Malo,Regular,21689,Comentario sobre el mantenimiento 3343
3344,04-07-2024,Preventivo,Regular,Malo,32936,Comentario sobre el mantenimiento 3344
3345,01-06-2024,Emergencia,Malo,Regular,4731199,Comentario sobre el mantenimiento 3345
3346,03-02-2024,Preventivo,Malo,Regular,33199,Comentario sobre el mantenimiento 3346
3347,22-01-2024,Preventivo,Regular,Bueno,33856,Comentario sobre el mantenimiento 3347
3348,25-09-2024,Emergencia,Regular,Regular,58559,Comentario sobre el mantenimiento 3348
3349,18-07-2024,Emergencia,Malo,Regular,9177845,Comentario sobre el mantenimiento 3349
3350,09-12-2023,Emergencia,Malo,Regular,24934,Comentario sobre el mantenimiento 3350
3351,29-09-2024,Emergencia,Malo,Regular,59443,Comentario sobre el mantenimiento 3351
3352,14-01-2024,Preventivo,Regular,Malo,53204,Comentario sobre el mantenimiento 3352
3353,11-02-2023,Emergencia,Regular,Malo,7886666,Comentario sobre el mantenimiento 3353
3354,29-09-2024,Emergencia,Malo,Bueno,25655,Comentario sobre el mantenimiento 3354
3355,21-07-2024,Emergencia,Regular,Bueno,33192,Comentario sobre el mantenimiento 3355
3356,21-04-2024,Emergencia,Regular,Malo,21245,Comentario sobre el mantenimiento 3356
3357,18-11-2023,Correctivo,Malo,Malo,9296115,Comentario sobre el mantenimiento 3357
3358,10-12-2024,Preventivo,Malo,Bueno,33761,Comentario sobre el mantenimiento 3358
3359,28-03-2024,Correctivo,Malo,Bueno,59245,Comentario sobre el mantenimiento 3359
3360,11-04-2024,Correctivo,Bueno,Malo,9291329,Comentario sobre el mantenimiento 3360
3361,27-10-2023,Preventivo,Bueno,Bueno,33423,Comentario sobre el mantenimiento 3361
3362,18-01-2024,Emergencia,Bueno,Regular,3581252,Comentario sobre el mantenimiento 3362
3363,21-05-2024,Preventivo,Regular,Malo,5209529,Comentario sobre el mantenimiento 3363
3364,02-06-2024,Preventivo,Malo,Bueno,24904,Comentario sobre el mantenimiento 3364
3365,05-07-2024,Emergencia,Bueno,Bueno,5239289,Comentario sobre el mantenimiento 3365
3366,08-10-2024,Correctivo,Regular,Malo,9271144,Comentario sobre el mantenimiento 3366
3367,14-02-2024,Emergencia,Regular,Malo,5659501,Comentario sobre el mantenimiento 3367
3368,05-10-2024,Correctivo,Malo,Regular,5231457,Comentario sobre el mantenimiento 3368
3369,07-04-2024,Emergencia,Bueno,Malo,7144047,Comentario sobre el mantenimiento 3369
3370,26-01-2024,Correctivo,Bueno,Malo,58058,Comentario sobre el mantenimiento 3370
3371,02-01-2024,Emergencia,Regular,Bueno,9294514,Comentario sobre el mantenimiento 3371
3372,27-08-2024,Emergencia,Regular,Bueno,8928478,Comentario sobre el mantenimiento 3372
3373,23-03-2024,Preventivo,Bueno,Regular,58938,Comentario sobre el mantenimiento 3373
3374,30-11-2023,Emergencia,Malo,Bueno,7021809,Comentario sobre el mantenimiento 3374
3375,02-11-2023,Correctivo,Bueno,Regular,24872,Comentario sobre el mantenimiento 3375
3376,14-07-2024,Emergencia,Bueno,Regular,21053,Comentario sobre el mantenimiento 3376
3377,15-01-2024,Correctivo,Bueno,Regular,5203823,Comentario sobre el mantenimiento 3377
3378,06-09-2024,Emergencia,Malo,Bueno,23776,Comentario sobre el mantenimiento 3378
3379,04-07-2024,Preventivo,Malo,Bueno,7934651,Comentario sobre el mantenimiento 3379
3380,18-04-2024,Preventivo,Regular,Malo,9288933,Comentario sobre el mantenimiento 3380
3381,21-09-2024,Preventivo,Regular,Bueno,58461,Comentario sobre el mantenimiento 3381
3382,18-03-2024,Correctivo,Bueno,Bueno,19310,Comentario sobre el mantenimiento 3382
3383,27-08-2024,Correctivo,Malo,Malo,59220,Comentario sobre el mantenimiento 3383
3384,08-04-2024,Correctivo,Bueno,Malo,21858,Comentario sobre el mantenimiento 3384
3385,28-01-2024,Preventivo,Regular,Regular,52803,Comentario sobre el mantenimiento 3385
3386,18-09-2024,Correctivo,Regular,Regular,3573389,Comentario sobre el mantenimiento 3386
3387,03-12-2023,Emergencia,Bueno,Bueno,7896364,Comentario sobre el mantenimiento 3387
3388,22-04-2024,Emergencia,Regular,Regular,4982569,Comentario sobre el mantenimiento 3388
3389,24-05-2024,Preventivo,Bueno,Bueno,5659247,Comentario sobre el mantenimiento 3389
3390,17-04-2024,Preventivo,Malo,Malo,58801,Comentario sobre el mantenimiento 3390
3391,04-06-2024,Emergencia,Malo,Bueno,59090,Comentario sobre el mantenimiento 3391
3392,26-05-2024,Emergencia,Bueno,Regular,3581613,Comentario sobre el mantenimiento 3392
3393,03-04-2024,Correctivo,Regular,Malo,4987853,Comentario sobre el mantenimiento 3393
3394,18-06-2024,Correctivo,Bueno,Malo,8987411,Comentario sobre el mantenimiento 3394
3395,07-08-2024,Correctivo,Regular,Regular,9424143,Comentario sobre el mantenimiento 3395
3396,18-09-2024,Correctivo,Malo,Malo,58177,Comentario sobre el mantenimiento 3396
3397,28-11-2023,Correctivo,Malo,Regular,52864,Comentario sobre el mantenimiento 3397
3398,11-01-2023,Emergencia,Regular,Regular,9296565,Comentario sobre el mantenimiento 3398
3399,29-05-2024,Correctivo,Malo,Bueno,4737967,Comentario sobre el mantenimiento 3399
3400,06-03-2024,Emergencia,Malo,Malo,4982569,Comentario sobre el mantenimiento 3400
3401,07-02-2024,Preventivo,Bueno,Bueno,9294738,Comentario sobre el mantenimiento 3401
3402,14-05-2024,Preventivo,Bueno,Bueno,4987865,Comentario sobre el mantenimiento 3402
3403,22-01-2024,Preventivo,Regular,Malo,57905,Comentario sobre el mantenimiento 3403
3404,24-11-2023,Emergencia,Regular,Regular,57905,Comentario sobre el mantenimiento 3404
3405,11-10-2023,Correctivo,Bueno,Bueno,3745011,Comentario sobre el mantenimiento 3405
3406,10-01-2024,Preventivo,Regular,Regular,4749300,Comentario sobre el mantenimiento 3406
3407,15-02-2024,Emergencia,Malo,Bueno,7182470,Comentario sobre el mantenimiento 3407
3408,06-09-2024,Correctivo,Bueno,Malo,58848,Comentario sobre el mantenimiento 3408
3409,23-08-2024,Correctivo,Malo,Regular,5659584,Comentario sobre el mantenimiento 3409
3410,16-02-2024,Preventivo,Malo,Malo,25722,Comentario sobre el mantenimiento 3410
3411,04-07-2024,Emergencia,Bueno,Regular,58832,Comentario sobre el mantenimiento 3411
3412,19-09-2024,Correctivo,Regular,Regular,5249943,Comentario sobre el mantenimiento 3412
3413,24-01-2024,Preventivo,Regular,Malo,9223824,Comentario sobre el mantenimiento 3413
3414,24-03-2024,Correctivo,Bueno,Malo,5492335,Comentario sobre el mantenimiento 3414
3415,17-04-2024,Emergencia,Malo,Bueno,9155769,Comentario sobre el mantenimiento 3415
3416,20-05-2024,Preventivo,Malo,Bueno,7861591,Comentario sobre el mantenimiento 3416
3417,07-07-2024,Correctivo,Bueno,Regular,25616,Comentario sobre el mantenimiento 3417
3418,31-08-2024,Preventivo,Bueno,Bueno,33718,Comentario sobre el mantenimiento 3418
3419,04-01-2024,Preventivo,Bueno,Bueno,25627,Comentario sobre el mantenimiento 3419
3420,28-08-2024,Emergencia,Regular,Malo,32964,Comentario sobre el mantenimiento 3420
3421,21-09-2024,Correctivo,Bueno,Malo,7838765,Comentario sobre el mantenimiento 3421
3422,14-08-2024,Emergencia,Malo,Bueno,20790,Comentario sobre el mantenimiento 3422
3423,02-08-2024,Emergencia,Regular,Bueno,4984748,Comentario sobre el mantenimiento 3423
3424,24-05-2024,Emergencia,Malo,Regular,5241139,Comentario sobre el mantenimiento 3424
3425,28-07-2024,Preventivo,Bueno,Bueno,53171,Comentario sobre el mantenimiento 3425
3426,22-01-2024,Correctivo,Regular,Malo,6909791,Comentario sobre el mantenimiento 3426
3427,12-03-2024,Preventivo,Malo,Malo,3566857,Comentario sobre el mantenimiento 3427
3428,11-02-2024,Correctivo,Regular,Regular,33181,Comentario sobre el mantenimiento 3428
3429,13-01-2024,Preventivo,Bueno,Malo,5025123,Comentario sobre el mantenimiento 3429
3430,29-03-2024,Preventivo,Regular,Bueno,19577,Comentario sobre el mantenimiento 3430
3431,29-05-2024,Correctivo,Regular,Regular,7887214,Comentario sobre el mantenimiento 3431
3432,09-05-2024,Correctivo,Regular,Regular,9493114,Comentario sobre el mantenimiento 3432
3433,06-05-2024,Preventivo,Malo,Malo,60167,Comentario sobre el mantenimiento 3433
3434,18-01-2024,Preventivo,Bueno,Regular,22374,Comentario sobre el mantenimiento 3434
3435,08-05-2024,Correctivo,Malo,Regular,4731611,Comentario sobre el mantenimiento 3435
3436,12-12-2023,Correctivo,Regular,Regular,7883908,Comentario sobre el mantenimiento 3436
3437,03-10-2024,Preventivo,Regular,Regular,35107,Comentario sobre el mantenimiento 3437
3438,28-01-2024,Preventivo,Regular,Regular,52945,Comentario sobre el mantenimiento 3438
3439,30-06-2024,Preventivo,Bueno,Regular,5239208,Comentario sobre el mantenimiento 3439
3440,18-03-2024,Preventivo,Malo,Regular,34768,Comentario sobre el mantenimiento 3440
3441,27-08-2024,Preventivo,Malo,Regular,5599841,Comentario sobre el mantenimiento 3441
3442,05-01-2024,Emergencia,Malo,Regular,33605,Comentario sobre el mantenimiento 3442
3443,09-05-2024,Correctivo,Bueno,Malo,7126161,Comentario sobre el mantenimiento 3443
3444,08-12-2023,Emergencia,Bueno,Bueno,33300,Comentario sobre el mantenimiento 3444
3445,29-04-2024,Preventivo,Bueno,Regular,35233,Comentario sobre el mantenimiento 3445
3446,10-07-2024,Correctivo,Regular,Bueno,58323,Comentario sobre el mantenimiento 3446
3447,10-07-2024,Correctivo,Regular,Bueno,21754,Comentario sobre el mantenimiento 3447
3448,08-02-2024,Correctivo,Bueno,Regular,21172,Comentario sobre el mantenimiento 3448
3449,18-10-2023,Correctivo,Bueno,Bueno,9388302,Comentario sobre el mantenimiento 3449
3450,12-05-2024,Preventivo,Bueno,Bueno,32690,Comentario sobre el mantenimiento 3450
3451,06-06-2024,Emergencia,Malo,Regular,33325,Comentario sobre el mantenimiento 3451
3452,27-07-2024,Correctivo,Bueno,Malo,7802460,Comentario sobre el mantenimiento 3452
3453,19-03-2024,Preventivo,Bueno,Regular,9180977,Comentario sobre el mantenimiento 3453
3454,17-10-2023,Emergencia,Malo,Regular,25588,Comentario sobre el mantenimiento 3454
3455,23-07-2024,Correctivo,Regular,Regular,20318,Comentario sobre el mantenimiento 3455
3456,12-12-2023,Preventivo,Malo,Regular,9494949,Comentario sobre el mantenimiento 3456
3457,29-06-2024,Correctivo,Bueno,Regular,9052567,Comentario sobre el mantenimiento 3457
3458,07-02-2024,Emergencia,Regular,Regular,7130051,Comentario sobre el mantenimiento 3458
3459,12-05-2024,Correctivo,Regular,Malo,9424829,Comentario sobre el mantenimiento 3459
3460,30-07-2024,Correctivo,Malo,Malo,7816222,Comentario sobre el mantenimiento 3460
3461,16-11-2023,Emergencia,Bueno,Malo,7930212,Comentario sobre el mantenimiento 3461
3462,04-02-2024,Correctivo,Regular,Bueno,9424674,Comentario sobre el mantenimiento 3462
3463,31-10-2023,Preventivo,Bueno,Regular,4738618,Comentario sobre el mantenimiento 3463
3464,25-09-2024,Emergencia,Malo,Regular,33882,Comentario sobre el mantenimiento 3464
3465,15-08-2024,Preventivo,Malo,Malo,9050331,Comentario sobre el mantenimiento 3465
3466,22-03-2024,Preventivo,Bueno,Malo,19360,Comentario sobre el mantenimiento 3466
3467,08-07-2024,Correctivo,Bueno,Malo,5658978,Comentario sobre el mantenimiento 3467
3468,29-03-2024,Emergencia,Bueno,Regular,4985684,Comentario sobre el mantenimiento 3468
3469,23-10-2023,Emergencia,Bueno,Bueno,9446277,Comentario sobre el mantenimiento 3469
3470,02-11-2023,Correctivo,Malo,Malo,5195573,Comentario sobre el mantenimiento 3470
3471,13-06-2024,Correctivo,Bueno,Malo,3558527,Comentario sobre el mantenimiento 3471
3472,10-09-2024,Emergencia,Bueno,Bueno,6878909,Comentario sobre el mantenimiento 3472
3473,01-12-2023,Correctivo,Bueno,Bueno,58302,Comentario sobre el mantenimiento 3473
3474,14-08-2024,Preventivo,Regular,Bueno,8804609,Comentario sobre el mantenimiento 3474
3475,04-05-2024,Preventivo,Malo,Malo,6761325,Comentario sobre el mantenimiento 3475
3476,21-07-2024,Correctivo,Regular,Regular,9497683,Comentario sobre el mantenimiento 3476
3477,13-01-2024,Correctivo,Bueno,Regular,19859,Comentario sobre el mantenimiento 3477
3478,27-07-2024,Preventivo,Regular,Bueno,7248129,Comentario sobre el mantenimiento 3478
3479,10-11-2023,Correctivo,Regular,Malo,20619,Comentario sobre el mantenimiento 3479
3480,19-05-2024,Emergencia,Malo,Bueno,21865,Comentario sobre el mantenimiento 3480
3481,26-02-2024,Preventivo,Bueno,Regular,7839935,Comentario sobre el mantenimiento 3481
3482,24-01-2024,Preventivo,Regular,Malo,34090,Comentario sobre el mantenimiento 3482
3483,11-10-2024,Emergencia,Malo,Malo,20243,Comentario sobre el mantenimiento 3483
3484,09-06-2024,Emergencia,Bueno,Bueno,7887285,Comentario sobre el mantenimiento 3484
3485,04-05-2024,Correctivo,Bueno,Bueno,9290998,Comentario sobre el mantenimiento 3485
3486,05-03-2024,Correctivo,Malo,Regular,5211205,Comentario sobre el mantenimiento 3486
3487,27-09-2024,Correctivo,Regular,Malo,5173930,
3488,27-09-2024,Correctivo,Regular,Malo,5178821,Comentario sobre el mantenimiento 3488
3489,26-04-2024,Correctivo,Malo,Bueno,9220321,Comentario sobre el mantenimiento 3489
3490,06-01-2024,Preventivo,Regular,Malo,5178809,Comentario sobre el mantenimiento 3490
3491,11-10-2024,Correctivo,Malo,Bueno,22155,Comentario sobre el mantenimiento 3491
3492,25-10-2023,Correctivo,Malo,Malo,18750,Comentario sobre el mantenimiento 3492
3493,27-09-2024,Correctivo,Regular,Bueno,9184868,Comentario sobre el mantenimiento 3493
3494,14-02-2024,Preventivo,Bueno,Malo,9288483,Comentario sobre el mantenimiento 3494
3495,24-11-2023,Emergencia,Bueno,Malo,5492808,Comentario sobre el mantenimiento 3495
3496,24-08-2024,Emergencia,Bueno,Bueno,7245985,Comentario sobre el mantenimiento 3496
3497,20-11-2023,Emergencia,Bueno,Bueno,22011,Comentario sobre el mantenimiento 3497
3498,08-01-2024,Preventivo,Regular,Regular,4750007,Comentario sobre el mantenimiento 3498
3499,25-02-2024,Emergencia,Bueno,Regular,4985685,Comentario sobre el mantenimiento 3499
3500,16-12-2023,Correctivo,Bueno,Malo,21430,Comentario sobre el mantenimiento 3500
3501,10-01-2024,Correctivo,Bueno,Malo,59272,Comentario sobre el mantenimiento 3501
3502,10-03-2024,Preventivo,Bueno,Bueno,58024,Comentario sobre el mantenimiento 3502
3503,17-04-2024,Correctivo,Regular,Bueno,5231453,Comentario sobre el mantenimiento 3503
3504,05-07-2024,Preventivo,Malo,Bueno,19743,Comentario sobre el mantenimiento 3504
3505,30-01-2024,Preventivo,Malo,Regular,3567944,Comentario sobre el mantenimiento 3505
3506,01-03-2024,Emergencia,Bueno,Regular,21246,Comentario sobre el mantenimiento 3506
3507,17-09-2024,Preventivo,Bueno,Regular,7898707,Comentario sobre el mantenimiento 3507
3508,29-10-2023,Preventivo,Malo,Regular,33918,Comentario sobre el mantenimiento 3508
3509,24-09-2024,Emergencia,Bueno,Bueno,59120,Comentario sobre el mantenimiento 3509
3510,07-12-2023,Emergencia,Regular,Regular,7021673,Comentario sobre el mantenimiento 3510
3511,26-06-2024,Preventivo,Malo,Bueno,34090,Comentario sobre el mantenimiento 3511
3512,19-11-2023,Preventivo,Malo,Regular,24923,Comentario sobre el mantenimiento 3512
3513,03-01-2024,Emergencia,Bueno,Malo,59038,Comentario sobre el mantenimiento 3513
3514,07-05-2024,Preventivo,Bueno,Malo,7853108,Comentario sobre el mantenimiento 3514
3515,15-09-2024,Correctivo,Malo,Bueno,4738618,Comentario sobre el mantenimiento 3515
3516,09-12-2023,Preventivo,Bueno,Malo,7928065,Comentario sobre el mantenimiento 3516
3517,10-09-2024,Emergencia,Malo,Bueno,5241129,Comentario sobre el mantenimiento 3517
3518,21-04-2024,Emergencia,Regular,Bueno,58732,Comentario sobre el mantenimiento 3518
3519,29-10-2023,Emergencia,Bueno,Bueno,4960332,Comentario sobre el mantenimiento 3519
3520,04-01-2024,Correctivo,Regular,Regular,4987787,Comentario sobre el mantenimiento 3520
3521,30-12-2023,Preventivo,Malo,Malo,5263827,Comentario sobre el mantenimiento 3521
3522,27-06-2024,Correctivo,Malo,Bueno,9272935,Comentario sobre el mantenimiento 3522
3523,16-06-2024,Emergencia,Regular,Regular,9497235,Comentario sobre el mantenimiento 3523
3524,28-02-2024,Preventivo,Bueno,Bueno,22379,Comentario sobre el mantenimiento 3524
3525,12-03-2024,Preventivo,Bueno,Regular,32983,Comentario sobre el mantenimiento 3525
3526,19-05-2024,Correctivo,Malo,Malo,32575,Comentario sobre el mantenimiento 3526
3527,28-12-2023,Correctivo,Bueno,Bueno,7135415,Comentario sobre el mantenimiento 3527
3528,14-01-2024,Preventivo,Regular,Regular,25036,Comentario sobre el mantenimiento 3528
3529,21-04-2024,Emergencia,Malo,Regular,5492623,Comentario sobre el mantenimiento 3529
3530,20-04-2024,Preventivo,Regular,Malo,32982,Comentario sobre el mantenimiento 3530
